m1,m2,p1,p2
0.26663051968838064,1.0956470910557232,-0.45520632408723494,0.02235080413818543
1.1906782749443003,1.0956470910557232,-0.2712658686338086,-0.2071119563784083
0.26663051968838064,1.0956470910557232,-0.38457009583562995,-0.22505931523072586
1.1906782749443003,0.30512110106327395,-0.0771234443221823,-0.15703721802090828
1.1906782749443003,1.0956470910557232,-0.6287883516950152,-0.18034372846535193
-1.581464990823459,-2.0599235962695084,-0.3934513822644429,0.029699280688295367
1.1906782749443003,1.0956470910557232,0.43911061416621683,-0.16078939609281162
1.1906782749443003,-0.4788716162846097,-0.18369255989268687,0.2671375703926504
0.26663051968838064,1.0956470910557232,0.09411538605946598,-0.1675544402495683
1.1906782749443003,1.0956470910557232,0.17059274984240005,-0.16935235697137788
1.1906782749443003,1.0956470910557232,-0.6132530805172649,-0.19240923684930472
0.26663051968838064,1.0956470910557232,-0.10944565857725344,-0.08158721635345273
-1.696970960230449,1.0956470910557232,-0.6401782499023445,-0.18727385990063594
1.1906782749443003,1.0956470910557232,0.0843675170234169,-0.1866092324683225
1.1906782749443003,-0.22407398314654753,0.4306328549575518,-0.15521316635528676
1.1906782749443003,-0.4788716162846097,-0.32788558416156127,-0.1518382243406831
1.1906782749443003,-0.22407398314654753,-0.48601610146365837,-0.1991849768015716
-1.696970960230449,1.0956470910557232,-0.5918571822844969,-0.21623035456816625
0.26663051968838064,-0.22407398314654753,0.5542196511020152,-0.1414008950541385
1.1906782749443003,1.0956470910557232,-0.6563714917040693,-0.2100562763650787
1.1906782749443003,-0.4788716162846097,0.23320479190955284,-0.18022570268706958
-0.6574172355675392,-1.014599973138997,5.894686422602919,0.35816065032298927
0.26663051968838064,1.0956470910557232,0.02697604251718306,-0.18152296317208327
0.26663051968838064,-0.4788716162846097,-0.4521134933959981,-0.02256688665887291
1.1906782749443003,-0.22407398314654753,0.3246326811595793,-0.15134240446359618
1.1906782749443003,-0.22407398314654753,-0.5112170611992034,-0.19502803262479443
1.1906782749443003,-1.014599973138997,-0.330455304500831,-0.23983337106553676
-0.6574172355675392,1.0956470910557232,-0.10338748229566198,-0.24103390435637106
1.1906782749443003,-0.22407398314654753,0.29510671035691577,-0.15630553260109162
-0.6574172355675392,-1.014599973138997,4.849614138172785,0.975845631245834
1.1906782749443003,1.0956470910557232,-0.6211060573720198,-0.21544472513621107
0.26663051968838064,1.0956470910557232,-0.46085254438167805,-0.24058570402103405
-1.581464990823459,-1.014599973138997,1.1556069086065246,-0.10076840497306248
0.26663051968838064,1.0956470910557232,-0.44881310431737464,0.29333389877012117
0.26663051968838064,1.0956470910557232,0.13342083377443067,-0.17303031552313206
1.1906782749443003,1.0956470910557232,-0.46545991914331264,-0.25293069819201475
0.26663051968838064,1.0956470910557232,0.026264338503580453,-0.17280003039545108
1.1906782749443003,1.0956470910557232,-0.548883640530513,-0.16161985485899227
-0.6574172355675392,1.0956470910557232,-0.47261752272052837,-0.2137612999298196
1.1906782749443003,-0.22407398314654753,-0.48161523149353536,-0.24690636112607034
0.26663051968838064,1.0956470910557232,-0.718199658440178,0.45518453656915003
0.26663051968838064,1.0956470910557232,-0.5082980738273513,-0.17058683778709244
1.1906782749443003,-0.48540488892917544,-0.3193920210147701,-0.16405086966808952
-0.6574172355675392,-1.014599973138997,-0.2976015511267923,0.04196410289640819
1.1906782749443003,-0.48540488892917544,-0.27164885073439254,-0.1577338398328349
-0.6574172355675392,1.0956470910557232,-0.08341288489834912,-0.22282631214894394
0.26663051968838064,1.0956470910557232,-0.4299152819043724,-0.09145339015975142
-1.581464990823459,-2.0599235962695084,4.866018625947459,0.6686930764750267
1.1906782749443003,1.0956470910557232,-0.5420821523590673,-0.18876652791927553
0.26663051968838064,1.0956470910557232,-0.44198211546142735,-0.13987846482190527
-0.6574172355675392,1.0956470910557232,-0.46829936002659756,-0.19633719799524563
1.1906782749443003,1.0956470910557232,0.14539916527798058,-0.16973535945756132
-1.696970960230449,-0.22407398314654753,0.5542407230195163,-0.14139717477743932
0.26663051968838064,1.0956470910557232,-0.18857966435914963,0.685646377393316
0.26663051968838064,1.0956470910557232,-0.18857966435914963,0.685646377393316
1.1906782749443003,1.0956470910557232,-0.6357057354127175,-0.18140596046989318
1.1906782749443003,1.0956470910557232,-0.6388069948709546,-0.12073122372717578
0.26663051968838064,-1.014599973138997,-0.646710017529775,11.125644032400364
0.26663051968838064,1.0956470910557232,-0.4767718512558875,-0.08332830584868188
1.1906782749443003,1.0956470910557232,0.36393549488485644,-0.16291506919182142
0.26663051968838064,1.0956470910557232,-0.4064501213729878,-0.22670860689840208
0.26663051968838064,-0.4788716162846097,-0.4841812642472425,-0.02632576122883485
0.26663051968838064,1.0956470910557232,-0.4866825008546333,-0.24319240889725133
1.1906782749443003,-0.48540488892917544,-0.14201757505471374,-0.1398793018841626
1.1906782749443003,-0.22407398314654753,0.4691944639847245,-0.1485443843581221
-1.696970960230449,-1.014599973138997,5.215085475313377,0.3242270764803415
1.1906782749443003,-0.22407398314654753,-0.5075652978962475,-0.24654902854911145
1.1906782749443003,-0.48540488892917544,-0.31064032687858945,-0.15416516440911998
0.26663051968838064,1.0956470910557232,-0.4663570560309257,-0.2414695487578483
0.26663051968838064,1.0956470910557232,-0.4663570560309257,-0.2414695487578483
0.26663051968838064,-1.014599973138997,-0.46515911752098316,0.42273535312948596
1.1906782749443003,-1.014599973138997,-0.3261455705739006,-0.23835428205684928
1.1906782749443003,-0.22407398314654753,0.30902787265407516,-0.13070788975144093
-1.696970960230449,-1.014599973138997,1.15570173223528,-0.1007511986933286
1.1906782749443003,1.0956470910557232,-0.30254186218494566,-0.20976841995547754
-0.6574172355675392,-1.014599973138997,6.964149451540675,11.588985893903184
0.26663051968838064,1.0956470910557232,-0.4515361228564656,0.02240660828867355
0.26663051968838064,1.0956470910557232,-0.5083802543056058,-0.1551882405014021
-0.6574172355675392,1.0956470910557232,-0.471039762897627,0.7787797842812803
1.1906782749443003,1.0956470910557232,-0.30401057483477845,-0.26644664945407115
0.26663051968838064,1.0956470910557232,-0.41842371169509984,0.027646618019507536
-0.6574172355675392,-2.0599235962695084,-0.3934513822644429,0.029699280688295367
1.1906782749443003,0.30512110106327395,0.4331404131401931,-0.10858805456712707
1.1906782749443003,-1.014599973138997,-0.3637194334682052,-0.24446474352838035
1.1906782749443003,1.0956470910557232,-0.13023626597979976,-0.20135501420021942
0.26663051968838064,1.0956470910557232,-0.13596203276281002,-0.15683353287162663
